dataset,data_name,data_split
NLBS,False Positive-2_B679500215018-r-MLO,Train
NLBS,normal-229351355016-l-MLO,Train
NLBS,normal-569402535011-l-MLO,Train
NLBS,normal-589492065018-l-MLO,Train
NLBS,normal-349551955017-l-CC,Train
NLBS,False Positive-2_D439601095011-l-CC,Train
NLBS,normal-649492875012-r-MLO,Train
NLBS,normal-459412449017-r-CC,Train
NLBS,False Positive-2_D719490465015-l-MLO,Train
NLBS,False Positive-2_B179493095014-l-CC,Train
NLBS,False Positive-2_B609560025015-r-MLO,Train
NLBS,False Positive-2_B819481615014-l-MLO,Train
NLBS,normal-759473465012-r-CC,Train
NLBS,normal-309530575500-r-MLO,Train
NLBS,normal-289482019014-r-MLO,Train
NLBS,normal-189432489012-r-CC,Train
NLBS,normal-319512605019-r-CC,Train
NLBS,normal-849422355016-r-CC,Train
NLBS,False Positive-2_B759502735021-r-CC,Train
NLBS,False Positive-2_D179510345509-r-CC,Train
NLBS,False Positive-2_D579473605015-r-CC,Train
NLBS,normal-459562865012-r-CC,Train
NLBS,normal-289451585011-l-CC,Train
NLBS,normal-649560185013-l-CC,Train
NLBS,False Positive-2_B539423015012-l-MLO,Train
NLBS,normal-329451895018-l-CC,Train
NLBS,False Positive-2_D249580485012-r-MLO,Train
NLBS,normal-589433295013-r-CC,Train
NLBS,normal-359342305505-r-MLO,Train
NLBS,normal-679511115017-l-MLO,Train
NLBS,normal-289573665014-r-MLO,Train
NLBS,normal-639511815503-r-MLO,Train
NLBS,normal-269500295010-r-CC,Train
NLBS,False Positive-2_B729541305011-r-MLO,Train
NLBS,normal-349420855018-l-CC,Train
NLBS,normal-319552685012-r-CC,Train
NLBS,normal-709500455023-l-CC,Train
NLBS,abnormal-419493115028-r-MLO,Train
NLBS,False Positive-2_B789320645011-l-CC,Train
NLBS,False Positive-2_D509582615019-l-MLO,Train
NLBS,False Positive-2_D309572375017-l-CC,Train
NLBS,normal-369440455011-r-CC,Train
NLBS,normal-529492605017-l-MLO,Train
NLBS,normal-759523205400-l-MLO,Train
NLBS,normal-359420549016-r-MLO,Train
NLBS,False Positive-2_B679470145013-l-CC,Train
NLBS,normal-819371765010-l-CC,Train
NLBS,False Positive-2_C849441635018-l-MLO,Train
NLBS,normal-699330655019-l-CC,Train
NLBS,False Positive-2_B629573015027-r-CC,Train
NLBS,normal-489470885505-l-MLO,Train
NLBS,normal-379412435503-r-MLO,Train
NLBS,normal-889470679016-r-CC,Train
NLBS,False Positive-2_B339480625013-r-MLO,Train
NLBS,False Positive-2_D629440065015-l-MLO,Train
NLBS,normal-329433175505-l-MLO,Train
NLBS,normal-649503375010-l-MLO,Train
NLBS,normal-879532065015-r-CC,Train
NLBS,normal-869523355012-r-CC,Train
NLBS,normal-349473065010-r-CC,Train
NLBS,normal-589403655501-l-CC,Train
NLBS,False Positive-2_C569563605017-r-MLO,Train
NLBS,False Positive-2_B419473645010-l-MLO,Train
NLBS,normal-719503415015-r-MLO,Train
NLBS,abnormal-599480605014-l-CC,Train
NLBS,normal-869492135015-l-CC,Train
NLBS,False Positive-2_D659441445015-r-MLO,Train
NLBS,normal-599481565027-l-CC,Train
NLBS,normal-809361485018-r-CC,Train
NLBS,normal-809330715016-l-MLO,Train
NLBS,normal-559393335034-l-CC,Train
NLBS,normal-559520095501-l-MLO,Train
NLBS,normal-159403029014-r-MLO,Train
NLBS,normal-329510755013-l-MLO,Train
NLBS,normal-119563255015-r-CC,Train
NLBS,False Positive-2_B109403505018-l-CC,Train
NLBS,False Positive-2_C329592365509-l-MLO,Train
NLBS,normal-629371685013-l-MLO,Train
NLBS,normal-639560245016-r-CC,Train
NLBS,False Positive-2_B769490089018-l-CC,Train
NLBS,normal-869493165508-l-MLO,Train
NLBS,normal-769380245019-l-MLO,Train
NLBS,normal-599590825015-r-CC,Train
NLBS,False Positive-2_D769413635012-l-MLO,Train
NLBS,normal-109441385019-r-MLO,Train
NLBS,False Positive-2_D329483205012-l-MLO,Train
NLBS,False Positive-2_D649382375024-l-MLO,Train
NLBS,normal-589551735501-r-CC,Train
NLBS,normal-589543265013-l-MLO,Train
NLBS,normal-549482295017-r-CC,Train
NLBS,normal-319582025015-l-CC,Train
NLBS,normal-209513285012-r-CC,Train
NLBS,normal-749561685035-l-CC,Train
NLBS,normal-419420145015-l-CC,Train
NLBS,normal-229492665018-l-MLO,Train
NLBS,normal-309490905010-r-MLO,Train
NLBS,False Positive-2_D179302935012-r-MLO,Train
NLBS,normal-739573395012-r-MLO,Train
NLBS,normal-559460315018-l-CC,Train
NLBS,normal-209570595014-l-MLO,Train
NLBS,normal-839561035016-l-CC,Train
NLBS,False Positive-2_D309552165016-l-MLO,Train
NLBS,normal-369581985016-r-MLO,Train
NLBS,normal-599582975026-r-CC,Train
NLBS,normal-209372635018-r-CC,Train
NLBS,normal-269470275018-r-MLO,Train
NLBS,normal-419460875018-r-MLO,Train
NLBS,False Positive-2_C649460815503-l-CC,Train
NLBS,False Positive-2_B699463495019-l-MLO,Train
NLBS,normal-849453525016-l-CC,Train
NLBS,False Positive-2_D269590055019-r-MLO,Train
NLBS,normal-599521025016-r-MLO,Train
NLBS,normal-279452505027-l-MLO,Train
NLBS,normal-209452085019-l-MLO,Train
NLBS,normal-229590855503-l-MLO,Train
NLBS,normal-349412345010-r-MLO,Train
NLBS,False Positive-2_D369530985018-r-CC,Train
NLBS,normal-499571035017-l-MLO,Train
NLBS,normal-309382055015-r-CC,Train
NLBS,normal-189491265014-l-CC,Train
NLBS,False Positive-2_D849541895017-r-CC,Train
NLBS,False Positive-2_B409520295026-l-MLO,Train
NLBS,normal-269552865017-r-MLO,Train
NLBS,normal-179530205501-l-CC,Train
NLBS,normal-319292965013-r-CC,Train
NLBS,False Positive-2_B509461745010-r-CC,Train
NLBS,normal-869523225017-l-CC,Train
NLBS,False Positive-2_B209573345011-l-MLO,Train
NLBS,False Positive-2_B409422535016-r-MLO,Train
NLBS,False Positive-2_C659510515011-l-CC,Train
NLBS,False Positive-2_C329592365509-r-CC,Train
NLBS,False Positive-2_D799412025014-r-CC,Train
NLBS,False Positive-2_D139491065013-l-MLO,Train
NLBS,False Positive-2_D849420515504-l-MLO,Train
NLBS,normal-459541645014-l-CC,Train
NLBS,normal-239461705018-r-CC,Train
NLBS,normal-639582505017-l-MLO,Train
NLBS,normal-849422145011-l-CC,Train
NLBS,False Positive-2_D389592465014-l-MLO,Train
NLBS,False Positive-2_B419440959015-r-CC,Train
NLBS,False Positive-2_D169521575012-r-CC,Train
NLBS,normal-339553125016-l-CC,Train
NLBS,normal-509582045019-l-CC,Train
NLBS,False Positive-2_D269472025015-r-MLO,Train
NLBS,False Positive-2_C309601905016-l-MLO,Train
NLBS,normal-459572155503-r-MLO,Train
NLBS,abnormal-139501485011-l-CC,Train
NLBS,False Positive-2_B559510745016-l-MLO,Train
NLBS,False Positive-2_D359592365506-r-CC,Train
NLBS,normal-509473285013-l-CC,Train
NLBS,False Positive-2_D639600895010-l-MLO,Train
NLBS,normal-889500625013-l-MLO,Train
NLBS,normal-229420985017-l-CC,Train
NLBS,False Positive-2_B459551105503-r-CC,Train
NLBS,normal-309531825029-r-MLO,Train
NLBS,abnormal-559571375018-r-MLO,Train
NLBS,normal-419443075017-l-CC,Train
NLBS,normal-679550565015-r-MLO,Train
NLBS,normal-529573555016-r-CC,Train
NLBS,normal-309541955030-l-MLO,Train
NLBS,normal-729561295019-l-MLO,Train
NLBS,False Positive-2_B689591885017-r-CC,Train
NLBS,normal-679510035505-l-MLO,Train
NLBS,normal-269442485018-r-MLO,Train
NLBS,normal-229430825013-l-CC,Train
NLBS,normal-529530065018-r-CC,Train
NLBS,normal-729432935017-r-CC,Train
NLBS,normal-579520915011-r-CC,Train
NLBS,normal-679372785015-l-MLO,Train
NLBS,normal-689560675019-r-CC,Train
NLBS,normal-719500915017-r-MLO,Train
NLBS,normal-609480515012-r-MLO,Train
NLBS,normal-369572305018-r-MLO,Train
NLBS,False Positive-2_D269532065019-l-CC,Train
NLBS,normal-409572745019-r-CC,Train
NLBS,normal-209591575516-r-CC,Train
NLBS,normal-479572555015-r-CC,Train
NLBS,normal-209560925015-r-CC,Train
NLBS,normal-779580015013-l-CC,Train
NLBS,normal-639540755027-r-CC,Train
NLBS,normal-499340365018-r-CC,Train
NLBS,normal-849533245015-l-CC,Train
NLBS,normal-419590645018-l-CC,Train
NLBS,normal-549422315016-l-CC,Train
NLBS,normal-539430875010-l-CC,Train
NLBS,normal-329533635507-l-MLO,Train
NLBS,normal-839492545018-l-MLO,Train
NLBS,normal-859503155011-l-CC,Train
NLBS,False Positive-2_D609353295015-l-CC,Train
NLBS,abnormal-369390425501-l-MLO,Train
NLBS,normal-849551275035-r-CC,Train
NLBS,False Positive-2_D689431615012-l-CC,Train
NLBS,normal-259263105506-l-CC,Train
NLBS,False Positive-2_B239372305502-r-CC,Train
NLBS,normal-319492815034-r-MLO,Train
NLBS,normal-699513045020-l-MLO,Train
NLBS,normal-309502705010-r-CC,Train
NLBS,False Positive-2_B129451129016-l-MLO,Train
NLBS,False Positive-2_D369530985018-l-MLO,Train
NLBS,normal-699443465025-l-MLO,Train
NLBS,normal-559332625016-l-MLO,Train
NLBS,normal-249570625015-l-MLO,Train
NLBS,normal-429492375010-r-MLO,Train
NLBS,False Positive-2_B639492595017-l-MLO,Train
NLBS,False Positive-2_D339601475017-r-MLO,Train
NLBS,normal-509501375018-l-CC,Train
NLBS,False Positive-2_D419533055036-r-MLO,Train
NLBS,False Positive-2_D609571565405-r-CC,Train
NLBS,False Positive-2_B779541255013-r-MLO,Train
NLBS,False Positive-2_B109432025012-r-CC,Train
NLBS,False Positive-2_C889430635504-l-CC,Train
NLBS,normal-429390225010-l-MLO,Train
NLBS,False Positive-2_D709363055019-r-CC,Train
NLBS,False Positive-2_D469483355019-r-MLO,Train
NLBS,False Positive-2_D299463055507-l-CC,Train
NLBS,normal-649540955014-r-MLO,Train
NLBS,False Positive-2_D649542115500-r-MLO,Train
NLBS,False Positive-2_B449570075019-r-CC,Train
NLBS,normal-369373315018-l-CC,Train
NLBS,normal-549521105011-l-MLO,Train
NLBS,False Positive-2_B659320345013-r-MLO,Train
NLBS,False Positive-2_B519562015015-l-CC,Train
NLBS,normal-349512779019-r-CC,Train
NLBS,normal-739490535013-r-CC,Train
NLBS,normal-429533455508-r-MLO,Train
NLBS,normal-869460595018-r-CC,Train
NLBS,normal-379382195012-r-MLO,Train
NLBS,normal-419462285018-l-CC,Train
NLBS,normal-599400935012-r-CC,Train
NLBS,False Positive-2_B849360375018-l-CC,Train
NLBS,False Positive-2_D149531285018-l-CC,Train
NLBS,False Positive-2_D239372715015-l-MLO,Train
NLBS,normal-869471525012-r-MLO,Train
NLBS,False Positive-2_B109562525013-l-CC,Train
NLBS,normal-539413435014-r-CC,Train
NLBS,normal-689540105012-l-MLO,Train
NLBS,False Positive-2_B799560055011-l-MLO,Train
NLBS,normal-419443345014-l-MLO,Train
NLBS,normal-869400645014-l-CC,Train
NLBS,normal-539562305026-l-CC,Train
NLBS,normal-399532835010-r-MLO,Train
NLBS,normal-749552845010-l-CC,Train
NLBS,False Positive-2_B309590945015-r-CC,Train
NLBS,normal-489521225016-r-MLO,Train
NLBS,normal-329542535011-r-CC,Train
NLBS,normal-469552605013-r-CC,Train
NLBS,normal-459582495014-r-CC,Train
NLBS,False Positive-2_B649383265018-r-MLO,Train
NLBS,False Positive-2_D469562395506-r-MLO,Train
NLBS,normal-529372855013-l-CC,Train
NLBS,normal-369512305011-r-MLO,Train
NLBS,normal-399522045018-l-MLO,Train
NLBS,normal-469590625023-r-CC,Train
NLBS,normal-209551295014-l-MLO,Train
NLBS,normal-849510855018-r-MLO,Train
NLBS,False Positive-2_D259510835509-r-CC,Train
NLBS,normal-519520175505-r-CC,Train
NLBS,normal-369540225025-r-CC,Train
NLBS,normal-179500255015-l-MLO,Train
NLBS,normal-889453005015-r-MLO,Train
NLBS,normal-699520455014-l-MLO,Train
NLBS,normal-589552975015-r-MLO,Train
NLBS,normal-739410645017-r-CC,Train
NLBS,normal-749451485017-r-CC,Train
NLBS,abnormal-579461069018-l-MLO,Train
NLBS,normal-869490015011-r-CC,Train
NLBS,normal-129450905507-r-MLO,Train
NLBS,normal-729472865033-r-CC,Train
NLBS,normal-549482295017-l-CC,Train
NLBS,normal-329570365026-l-MLO,Train
NLBS,normal-559281455027-r-CC,Train
NLBS,abnormal-869372265015-r-CC,Train
NLBS,normal-719522585012-r-CC,Train
NLBS,False Positive-2_B859411425019-l-MLO,Train
NLBS,False Positive-2_B329591045011-l-CC,Train
NLBS,False Positive-2_B629583525015-l-MLO,Train
NLBS,normal-699562805019-r-CC,Train
NLBS,normal-249573185017-l-CC,Train
NLBS,normal-809462205018-r-MLO,Train
NLBS,normal-579571255010-r-MLO,Train
NLBS,False Positive-2_D789512615012-r-MLO,Train
NLBS,False Positive-2_B649470779012-l-CC,Train
NLBS,normal-609442595011-r-MLO,Train
NLBS,normal-709541165011-l-MLO,Train
NLBS,normal-349360945019-r-MLO,Train
NLBS,normal-549452705508-r-CC,Train
NLBS,normal-849391075017-r-CC,Train
NLBS,normal-449513005016-r-CC,Train
NLBS,normal-479532885015-r-MLO,Train
NLBS,normal-309342245508-l-MLO,Train
NLBS,normal-179590335016-r-MLO,Train
NLBS,False Positive-2_B249511445507-l-MLO,Train
NLBS,normal-849441175015-r-CC,Train
NLBS,False Positive-2_D519533045018-r-CC,Train
NLBS,False Positive-2_D519541765011-l-MLO,Train
NLBS,False Positive-2_C159403635018-r-MLO,Train
NLBS,False Positive-2_B609541915029-l-MLO,Train
NLBS,normal-479490575012-l-CC,Train
NLBS,False Positive-2_C309491109018-l-CC,Train
NLBS,normal-719583165019-r-CC,Train
NLBS,normal-649523265019-l-MLO,Train
NLBS,normal-759443665014-r-MLO,Train
NLBS,normal-849513535039-r-CC,Train
NLBS,normal-839470825010-r-MLO,Train
NLBS,normal-339482525500-r-MLO,Train
NLBS,normal-839322565012-l-CC,Train
NLBS,False Positive-2_D259600755021-l-CC,Train
NLBS,False Positive-2_D589541155018-r-CC,Train
NLBS,normal-869553435015-r-CC,Train
NLBS,normal-599402675012-l-CC,Train
NLBS,normal-679520775017-r-MLO,Train
NLBS,normal-459402145021-r-CC,Train
NLBS,normal-719482365017-r-CC,Train
NLBS,normal-669482635010-r-CC,Train
NLBS,normal-209561505014-r-MLO,Train
NLBS,normal-269511425010-l-CC,Train
NLBS,normal-429561345019-l-MLO,Train
NLBS,normal-209463405024-l-CC,Train
NLBS,normal-129450905507-l-MLO,Train
NLBS,False Positive-2_B269490785012-r-CC,Train
NLBS,False Positive-2_D709363055019-r-MLO,Train
NLBS,normal-299590075501-l-CC,Train
NLBS,normal-279532365012-r-CC,Train
NLBS,abnormal-759423155010-r-MLO,Train
NLBS,normal-819493575016-r-CC,Train
NLBS,normal-689521055012-r-CC,Train
NLBS,False Positive-2_C419572525014-l-CC,Train
NLBS,False Positive-2_C119511145011-l-MLO,Train
NLBS,normal-339363275019-r-CC,Train
NLBS,normal-669450035011-l-CC,Train
NLBS,normal-119543335010-r-MLO,Train
NLBS,normal-559460315018-r-MLO,Train
NLBS,normal-699362139015-l-CC,Train
NLBS,normal-209551795013-r-CC,Train
NLBS,normal-679522575019-r-MLO,Train
NLBS,normal-509501375018-r-CC,Train
NLBS,False Positive-2_D759532075018-l-CC,Train
NLBS,normal-539413205011-r-MLO,Train
NLBS,normal-639432655012-l-CC,Train
NLBS,normal-729531055014-r-CC,Train
NLBS,normal-229440065014-l-CC,Train
NLBS,normal-309482355018-l-CC,Train
NLBS,normal-629581805500-l-MLO,Train
NLBS,normal-579561375018-r-CC,Train
NLBS,normal-379572045514-r-MLO,Train
NLBS,normal-699543025026-l-MLO,Train
NLBS,False Positive-2_B509410265011-l-CC,Train
NLBS,normal-399510495019-l-MLO,Train
NLBS,normal-489461415023-l-CC,Train
NLBS,abnormal-709590125502-l-CC,Train
NLBS,normal-339423495011-l-CC,Train
NLBS,normal-149570755020-r-CC,Train
NLBS,normal-409512315014-r-CC,Train
NLBS,False Positive-2_B569462845011-r-MLO,Train
NLBS,normal-609540615018-l-MLO,Train
NLBS,normal-869572865028-l-MLO,Train
NLBS,normal-549521645016-l-MLO,Train
NLBS,normal-819541975010-l-CC,Train
NLBS,False Positive-2_B299522905015-r-MLO,Train
NLBS,normal-849500455019-l-MLO,Train
NLBS,normal-699362139015-r-CC,Train
NLBS,False Positive-2_B189582955010-l-CC,Train
NLBS,normal-429562145400-l-MLO,Train
NLBS,normal-479593035013-r-CC,Train
NLBS,False Positive-2_B329512875504-r-MLO,Train
NLBS,normal-849551275035-l-CC,Train
NLBS,normal-349482695013-l-CC,Train
NLBS,False Positive-2_B369413465013-l-CC,Train
NLBS,normal-429402725015-r-CC,Train
NLBS,False Positive-2_B769493395503-l-CC,Train
NLBS,normal-329552865019-l-CC,Train
NLBS,normal-649401959014-l-CC,Train
NLBS,normal-469550445016-r-MLO,Train
NLBS,normal-119462755024-r-CC,Train
NLBS,normal-129451175019-l-CC,Train
NLBS,False Positive-2_B479581515026-l-CC,Train
NLBS,False Positive-2_C629442825010-r-MLO,Train
NLBS,normal-629421065018-l-MLO,Train
NLBS,normal-759530215012-r-CC,Train
NLBS,False Positive-2_D869540555016-r-MLO,Train
NLBS,normal-289512505016-r-MLO,Train
NLBS,normal-529433405014-r-MLO,Train
NLBS,normal-379573299011-r-CC,Train
NLBS,abnormal-779370775503-r-CC,Train
NLBS,normal-319512855036-l-MLO,Train
NLBS,normal-539460085019-r-CC,Train
NLBS,normal-419482065036-l-MLO,Train
NLBS,normal-729460115011-l-CC,Train
NLBS,normal-259511175509-r-MLO,Train
NLBS,False Positive-2_B659473185505-r-CC,Train
NLBS,normal-839542745014-l-CC,Train
NLBS,normal-659512039010-l-MLO,Train
NLBS,normal-599523365014-l-CC,Train
NLBS,False Positive-2_B369502145013-r-MLO,Train
NLBS,normal-679542135018-l-CC,Train
NLBS,False Positive-2_D759450475018-l-MLO,Train
NLBS,normal-569502755014-l-CC,Train
NLBS,normal-119360425019-l-MLO,Train
NLBS,normal-479432295026-l-MLO,Train
NLBS,normal-419313345011-r-CC,Train
NLBS,normal-839443165502-r-CC,Train
NLBS,False Positive-2_B369432069010-r-CC,Train
NLBS,normal-379572965026-l-MLO,Train
NLBS,normal-349511235021-r-MLO,Train
NLBS,normal-209593465013-r-CC,Train
NLBS,False Positive-2_B839490215507-r-CC,Train
NLBS,False Positive-2_D189533185014-r-MLO,Train
NLBS,normal-809490675018-r-CC,Train
NLBS,normal-309501875509-r-MLO,Train
NLBS,normal-329551705018-l-MLO,Train
NLBS,normal-759501905021-r-CC,Train
NLBS,normal-669521975013-l-MLO,Train
NLBS,normal-659601075016-l-CC,Train
NLBS,normal-129412465012-l-MLO,Train
NLBS,abnormal-399432245013-r-CC,Train
NLBS,normal-309373055016-l-CC,Train
NLBS,False Positive-2_C699571405017-r-MLO,Train
NLBS,normal-649520375035-r-MLO,Train
NLBS,normal-449551115016-r-MLO,Train
NLBS,False Positive-2_B229520465019-l-CC,Train
NLBS,normal-579502465019-r-MLO,Train
NLBS,normal-639502145019-r-CC,Train
NLBS,False Positive-2_D409590575018-l-MLO,Train
NLBS,normal-499451995504-l-MLO,Train
NLBS,normal-649383215013-l-CC,Train
NLBS,normal-879561305019-l-MLO,Train
NLBS,normal-299470975010-l-MLO,Train
NLBS,normal-579482105015-r-CC,Train
NLBS,normal-229533525015-l-CC,Train
NLBS,normal-459560625020-l-MLO,Train
NLBS,normal-329551205019-l-CC,Train
NLBS,False Positive-2_B649523625501-r-MLO,Train
NLBS,normal-809482805011-l-CC,Train
NLBS,abnormal-849540085016-l-MLO,Train
NLBS,normal-269542085015-l-CC,Train
NLBS,normal-849480815018-l-MLO,Train
NLBS,False Positive-2_B719540075012-l-CC,Train
NLBS,normal-609371995018-l-MLO,Train
NLBS,normal-699561445502-l-CC,Train
NLBS,False Positive-2_D739412745013-l-CC,Train
NLBS,normal-449543535016-l-MLO,Train
NLBS,normal-269441795011-l-MLO,Train
NLBS,normal-109403365017-l-CC,Train
NLBS,False Positive-2_D429541105012-l-MLO,Train
NLBS,normal-629371685013-r-MLO,Train
NLBS,normal-649453615506-l-CC,Train
NLBS,normal-389483175011-l-MLO,Train
NLBS,normal-679581205011-l-MLO,Train
NLBS,normal-379540175500-r-CC,Train
NLBS,normal-559281455027-l-MLO,Train
NLBS,abnormal-519491325014-r-CC,Train
NLBS,normal-329431805012-l-MLO,Train
NLBS,normal-499500245018-r-CC,Train
NLBS,normal-679583075503-l-MLO,Train
NLBS,False Positive-2_D609413095504-r-CC,Train
NLBS,normal-679493045018-l-MLO,Train
NLBS,normal-449470935502-r-MLO,Train
NLBS,normal-509373325018-l-MLO,Train
NLBS,False Positive-2_D439572925014-r-CC,Train
NLBS,normal-429553405011-l-MLO,Train
NLBS,False Positive-2_B779392735014-r-CC,Train
NLBS,normal-659582249010-l-CC,Train
NLBS,normal-699323265016-r-CC,Train
NLBS,normal-169592035508-l-CC,Train
NLBS,False Positive-2_B549442955023-l-MLO,Train
NLBS,False Positive-2_B299560015016-r-MLO,Train
NLBS,normal-309541955030-l-CC,Train
NLBS,normal-609471965010-l-MLO,Train
NLBS,False Positive-2_B489583055020-r-CC,Train
NLBS,normal-209570595014-r-CC,Train
NLBS,normal-699462445023-l-CC,Train
NLBS,normal-209530275012-l-MLO,Train
NLBS,False Positive-2_B409402445012-r-CC,Train
NLBS,normal-679560435019-l-CC,Train
NLBS,normal-239452785011-r-CC,Train
NLBS,normal-429491215019-r-CC,Train
NLBS,False Positive-2_D779563005023-r-MLO,Train
NLBS,normal-389470535011-l-CC,Train
NLBS,normal-369502895013-r-CC,Train
NLBS,normal-279460225014-l-MLO,Train
NLBS,False Positive-2_D529482475017-l-CC,Train
NLBS,False Positive-2_B289491985015-r-MLO,Train
NLBS,False Positive-2_D849600315014-l-CC,Train
NLBS,normal-499571095011-l-MLO,Train
NLBS,normal-589472645409-l-CC,Train
NLBS,False Positive-2_C559592705045-r-CC,Train
NLBS,False Positive-2_B759551495014-r-CC,Train
NLBS,False Positive-2_B649503145017-l-MLO,Train
NLBS,normal-589581275015-l-CC,Train
NLBS,normal-519493045016-r-CC,Train
NLBS,False Positive-2_B789530855012-l-MLO,Train
NLBS,normal-629420145019-l-MLO,Train
NLBS,normal-389501445016-r-MLO,Train
NLBS,normal-549561685021-r-MLO,Train
NLBS,normal-679581805018-r-MLO,Train
NLBS,False Positive-2_D229360165505-l-MLO,Train
NLBS,normal-389571835013-r-CC,Train
NLBS,False Positive-2_D579483315019-l-MLO,Train
NLBS,False Positive-2_D729543495018-r-MLO,Train
NLBS,False Positive-2_B489433565012-l-MLO,Train
NLBS,normal-159453259016-r-CC,Train
NLBS,normal-269490985018-l-MLO,Train
NLBS,normal-179400435014-l-CC,Train
NLBS,normal-369540225025-l-CC,Train
NLBS,normal-749433235019-l-CC,Train
NLBS,normal-529591885015-l-CC,Train
NLBS,normal-519393025019-r-CC,Train
NLBS,normal-129461585017-l-MLO,Train
NLBS,normal-349560095011-r-CC,Train
NLBS,False Positive-2_B299432605010-l-CC,Train
NLBS,normal-669301005015-l-CC,Train
NLBS,normal-869591985013-l-MLO,Train
NLBS,normal-809330715016-r-CC,Train
NLBS,normal-649421005012-l-CC,Train
NLBS,normal-239570909014-l-MLO,Train
NLBS,False Positive-2_B379513305019-r-MLO,Train
NLBS,False Positive-2_D799412025014-l-MLO,Train
NLBS,False Positive-2_D509582615019-r-MLO,Train
NLBS,normal-759440965011-r-CC,Train
NLBS,normal-399572585012-l-CC,Train
NLBS,False Positive-2_D289521285014-r-MLO,Train
NLBS,normal-629600775510-l-CC,Train
NLBS,False Positive-2_B319492355015-l-CC,Train
NLBS,abnormal-119520425404-l-MLO,Train
NLBS,normal-399412225019-r-MLO,Train
NLBS,normal-379591385016-r-MLO,Train
NLBS,normal-209473325014-r-CC,Train
NLBS,False Positive-2_D609353295015-r-CC,Train
